YEAR,STATE,RACE,SEX,AGE,POPULATION
2012,Connecticut,Black or African American,female,< 5 years,11613.0
2012,Connecticut,Black or African American,male,10-14 years,13649.0
2012,Connecticut,Black or African American,male,15-19 years,16176.0
2012,Connecticut,Black or African American,male,20-24 years,17161.0
2012,Connecticut,Black or African American,male,25-29 years,12606.0
2012,Connecticut,Black or African American,male,30-34 years,11795.0
2012,Connecticut,Black or African American,male,35-44 years,23380.0
2012,Connecticut,Black or African American,male,45-54 years,24951.0
2012,Connecticut,Black or African American,male,5-9 years,13258.0
2012,Connecticut,Black or African American,male,55-64 years,15832.0
2012,Connecticut,Black or African American,male,65-74 years,8176.0
2012,Connecticut,Black or African American,male,75-84 years,3679.0
2012,Connecticut,Black or African American,male,85+ years,904.0
2012,Connecticut,Black or African American,male,< 5 years,13782.0
2012,Connecticut,White,female,10-14 years,83124.0
2012,Connecticut,White,female,15-19 years,90712.0
2012,Connecticut,White,female,20-24 years,79699.0
2012,Connecticut,White,female,25-29 years,78302.0
2012,Connecticut,White,female,30-34 years,75516.0
2012,Connecticut,White,female,35-44 years,175773.0
2012,Connecticut,White,female,45-54 years,236384.0
2012,Connecticut,White,female,5-9 years,74675.0
2012,Connecticut,White,female,55-64 years,207567.0
2012,Connecticut,White,female,65-74 years,131853.0
2012,Connecticut,White,female,75-84 years,88017.0
2012,Connecticut,White,female,85+ years,54162.0
2012,Connecticut,White,female,< 5 years,64788.0
2012,Connecticut,White,male,10-14 years,86164.0
2012,Connecticut,White,male,15-19 years,98124.0
2012,Connecticut,White,male,20-24 years,83418.0
2012,Connecticut,White,male,25-29 years,80936.0
2012,Connecticut,White,male,30-34 years,75981.0
2012,Connecticut,White,male,35-44 years,165329.0
2012,Connecticut,White,male,45-54 years,228610.0
2012,Connecticut,White,male,5-9 years,78135.0
2012,Connecticut,White,male,55-64 years,196334.0
2012,Connecticut,White,male,65-74 years,115654.0
2012,Connecticut,White,male,75-84 years,62151.0
2012,Connecticut,White,male,85+ years,26890.0
2012,Connecticut,White,male,< 5 years,66674.0
2012,Delaware,Asian or Pacific Islander,female,10-14 years,778.0
2012,Delaware,Asian or Pacific Islander,female,15-19 years,889.0
2012,Delaware,Asian or Pacific Islander,female,20-24 years,1334.0
2012,Delaware,Asian or Pacific Islander,female,25-29 years,1616.0
2012,Delaware,Asian or Pacific Islander,female,30-34 years,1603.0
2012,Delaware,Asian or Pacific Islander,female,35-44 years,2603.0
2012,Delaware,Asian or Pacific Islander,female,45-54 years,2127.0
2012,Delaware,Asian or Pacific Islander,female,5-9 years,1036.0
2012,Delaware,Asian or Pacific Islander,female,55-64 years,1654.0
2012,Delaware,Asian or Pacific Islander,female,65-74 years,766.0
2012,Delaware,Asian or Pacific Islander,female,75-84 years,769.0
2012,Delaware,Asian or Pacific Islander,female,85+ years,56.0
2012,Delaware,Asian or Pacific Islander,female,< 5 years,1109.0
2012,Delaware,Asian or Pacific Islander,male,10-14 years,769.0
2012,Delaware,Asian or Pacific Islander,male,15-19 years,776.0
2012,Delaware,Asian or Pacific Islander,male,20-24 years,1233.0
2012,Delaware,Asian or Pacific Islander,male,25-29 years,1047.0
2012,Delaware,Asian or Pacific Islander,male,30-34 years,1543.0
2012,Delaware,Asian or Pacific Islander,male,35-44 years,2552.0
2012,Delaware,Asian or Pacific Islander,male,45-54 years,1860.0
2012,Delaware,Asian or Pacific Islander,male,5-9 years,969.0
2012,Delaware,Asian or Pacific Islander,male,55-64 years,1254.0
2012,Delaware,Asian or Pacific Islander,male,65-74 years,773.0
2012,Delaware,Asian or Pacific Islander,male,75-84 years,310.0
2012,Delaware,Asian or Pacific Islander,male,85+ years,120.0
2012,Delaware,Asian or Pacific Islander,male,< 5 years,1086.0
2012,Delaware,Black or African American,female,10-14 years,7720.0
2012,Delaware,Black or African American,female,15-19 years,7925.0
2012,Delaware,Black or African American,female,20-24 years,8009.0
2012,Delaware,Black or African American,female,25-29 years,7363.0
2012,Delaware,Black or African American,female,30-34 years,6468.0
2012,Delaware,Black or African American,female,35-44 years,14340.0
2012,Delaware,Black or African American,female,45-54 years,16006.0
2012,Delaware,Black or African American,female,5-9 years,6965.0
2012,Delaware,Black or African American,female,55-64 years,11718.0
2012,Delaware,Black or African American,female,65-74 years,6438.0
2012,Delaware,Black or African American,female,75-84 years,3026.0
2012,Delaware,Black or African American,female,85+ years,1418.0
2012,Delaware,Black or African American,female,< 5 years,6412.0
2012,Delaware,Black or African American,male,10-14 years,8399.0
2012,Delaware,Black or African American,male,15-19 years,8404.0
2012,Delaware,Black or African American,male,20-24 years,7879.0
2012,Delaware,Black or African American,male,25-29 years,6244.0
2012,Delaware,Black or African American,male,30-34 years,5981.0
2012,Delaware,Black or African American,male,35-44 years,11912.0
2012,Delaware,Black or African American,male,45-54 years,13351.0
2012,Delaware,Black or African American,male,5-9 years,7198.0
2012,Delaware,Black or African American,male,55-64 years,9449.0
2012,Delaware,Black or African American,male,65-74 years,5039.0
2012,Delaware,Black or African American,male,75-84 years,1835.0
2012,Delaware,Black or African American,male,85+ years,820.0
2012,Delaware,Black or African American,male,< 5 years,6631.0
2012,Delaware,White,female,10-14 years,16329.0
2012,Delaware,White,female,15-19 years,19613.0
2012,Delaware,White,female,20-24 years,21935.0
2012,Delaware,White,female,25-29 years,19261.0
2012,Delaware,White,female,30-34 years,18510.0
2012,Delaware,White,female,35-44 years,37732.0
2012,Delaware,White,female,45-54 years,48204.0
2012,Delaware,White,female,5-9 years,16792.0
2012,Delaware,White,female,55-64 years,47847.0
2012,Delaware,White,female,65-74 years,35054.0
2012,Delaware,White,female,75-84 years,19877.0
2012,Delaware,White,female,85+ years,9876.0
2012,Delaware,White,female,< 5 years,17018.0
2012,Delaware,White,male,10-14 years,17310.0
2012,Delaware,White,male,15-19 years,19438.0
2012,Delaware,White,male,20-24 years,21961.0
2012,Delaware,White,male,25-29 years,19690.0
2012,Delaware,White,male,30-34 years,18278.0
2012,Delaware,White,male,35-44 years,36137.0
2012,Delaware,White,male,45-54 years,47666.0
2012,Delaware,White,male,5-9 years,18345.0
2012,Delaware,White,male,55-64 years,43585.0
2012,Delaware,White,male,65-74 years,31230.0
2012,Delaware,White,male,75-84 years,16347.0
2012,Delaware,White,male,85+ years,4682.0
2012,Delaware,White,male,< 5 years,16577.0
2012,District of Columbia,Asian or Pacific Islander,female,10-14 years,346.0
2012,District of Columbia,Asian or Pacific Islander,female,15-19 years,1080.0
2012,District of Columbia,Asian or Pacific Islander,female,20-24 years,865.0
2012,District of Columbia,Asian or Pacific Islander,female,25-29 years,2363.0
2012,District of Columbia,Asian or Pacific Islander,female,30-34 years,2318.0
2012,District of Columbia,Asian or Pacific Islander,female,35-44 years,2188.0
2012,District of Columbia,Asian or Pacific Islander,female,45-54 years,1015.0
2012,District of Columbia,Asian or Pacific Islander,female,5-9 years,407.0
2012,District of Columbia,Asian or Pacific Islander,female,55-64 years,999.0
2012,District of Columbia,Asian or Pacific Islander,female,65-74 years,438.0
2012,District of Columbia,Asian or Pacific Islander,female,75-84 years,161.0
2012,District of Columbia,Asian or Pacific Islander,female,85+ years,256.0
2012,District of Columbia,Asian or Pacific Islander,female,< 5 years,496.0
2012,District of Columbia,Asian or Pacific Islander,male,10-14 years,48.0
2012,District of Columbia,Asian or Pacific Islander,male,15-19 years,1014.0
2012,District of Columbia,Asian or Pacific Islander,male,20-24 years,801.0
2012,District of Columbia,Asian or Pacific Islander,male,25-29 years,958.0
2012,District of Columbia,Asian or Pacific Islander,male,30-34 years,1551.0
2012,District of Columbia,Asian or Pacific Islander,male,35-44 years,2235.0
2012,District of Columbia,Asian or Pacific Islander,male,45-54 years,494.0
2012,District of Columbia,Asian or Pacific Islander,male,5-9 years,76.0
2012,District of Columbia,Asian or Pacific Islander,male,55-64 years,565.0
2012,District of Columbia,Asian or Pacific Islander,male,65-74 years,362.0
2012,District of Columbia,Asian or Pacific Islander,male,75-84 years,195.0
2012,District of Columbia,Asian or Pacific Islander,male,85+ years,31.0
2012,District of Columbia,Asian or Pacific Islander,male,< 5 years,596.0
2012,District of Columbia,Black or African American,female,10-14 years,8354.0
2012,District of Columbia,Black or African American,female,15-19 years,11886.0
2012,District of Columbia,Black or African American,female,20-24 years,14087.0
2012,District of Columbia,Black or African American,female,25-29 years,12546.0
2012,District of Columbia,Black or African American,female,30-34 years,11601.0
2012,District of Columbia,Black or African American,female,35-44 years,19565.0
2012,District of Columbia,Black or African American,female,45-54 years,23906.0
2012,District of Columbia,Black or African American,female,5-9 years,9395.0
2012,District of Columbia,Black or African American,female,55-64 years,22943.0
2012,District of Columbia,Black or African American,female,65-74 years,13448.0
2012,District of Columbia,Black or African American,female,75-84 years,9733.0
2012,District of Columbia,Black or African American,female,85+ years,4402.0
2012,District of Columbia,Black or African American,female,< 5 years,9482.0
2012,District of Columbia,Black or African American,male,10-14 years,8216.0
2012,District of Columbia,Black or African American,male,15-19 years,10748.0
2012,District of Columbia,Black or African American,male,20-24 years,12129.0
2012,District of Columbia,Black or African American,male,25-29 years,10190.0
2012,District of Columbia,Black or African American,male,30-34 years,9287.0
2012,District of Columbia,Black or African American,male,35-44 years,16188.0
2012,District of Columbia,Black or African American,male,45-54 years,20425.0
2012,District of Columbia,Black or African American,male,5-9 years,10081.0
2012,District of Columbia,Black or African American,male,55-64 years,18214.0
2012,District of Columbia,Black or African American,male,65-74 years,9672.0
2012,District of Columbia,Black or African American,male,75-84 years,5331.0
2012,District of Columbia,Black or African American,male,85+ years,1443.0
2012,District of Columbia,Black or African American,male,< 5 years,9952.0
2012,District of Columbia,White,female,10-14 years,2235.0
2012,District of Columbia,White,female,15-19 years,6747.0
2012,District of Columbia,White,female,20-24 years,15297.0
2012,District of Columbia,White,female,25-29 years,23444.0
2012,District of Columbia,White,female,30-34 years,16620.0
2012,District of Columbia,White,female,35-44 years,17347.0
2012,District of Columbia,White,female,45-54 years,10550.0
2012,District of Columbia,White,female,5-9 years,3448.0
2012,District of Columbia,White,female,55-64 years,11109.0
2012,District of Columbia,White,female,65-74 years,7595.0
2012,District of Columbia,White,female,75-84 years,3589.0
2012,District of Columbia,White,female,85+ years,2191.0
2012,District of Columbia,White,female,< 5 years,6928.0
2012,District of Columbia,White,male,10-14 years,2386.0
2012,District of Columbia,White,male,15-19 years,4852.0
2012,District of Columbia,White,male,20-24 years,11831.0
2012,District of Columbia,White,male,25-29 years,20010.0
2012,District of Columbia,White,male,30-34 years,18084.0
2012,District of Columbia,White,male,35-44 years,19769.0
2012,District of Columbia,White,male,45-54 years,14286.0
2012,District of Columbia,White,male,5-9 years,3819.0
2012,District of Columbia,White,male,55-64 years,10894.0
2012,District of Columbia,White,male,65-74 years,7207.0
2012,District of Columbia,White,male,75-84 years,3082.0
2012,District of Columbia,White,male,85+ years,1096.0
2012,District of Columbia,White,male,< 5 years,6241.0
2012,Florida,Asian or Pacific Islander,female,10-14 years,14413.0
2012,Florida,Asian or Pacific Islander,female,15-19 years,13171.0
2012,Florida,Asian or Pacific Islander,female,20-24 years,18118.0
2012,Florida,Asian or Pacific Islander,female,25-29 years,21711.0
2012,Florida,Asian or Pacific Islander,female,30-34 years,20719.0
2012,Florida,Asian or Pacific Islander,female,35-44 years,44403.0
2012,Florida,Asian or Pacific Islander,female,45-54 years,39028.0
2012,Florida,Asian or Pacific Islander,female,5-9 years,15808.0
2012,Florida,Asian or Pacific Islander,female,55-64 years,32368.0
2012,Florida,Asian or Pacific Islander,female,65-74 years,20208.0
2012,Florida,Asian or Pacific Islander,female,75-84 years,7031.0
2012,Florida,Asian or Pacific Islander,female,85+ years,2633.0
2012,Florida,Asian or Pacific Islander,female,< 5 years,13293.0
2012,Florida,Asian or Pacific Islander,male,10-14 years,14249.0
2012,Florida,Asian or Pacific Islander,male,15-19 years,15706.0
2012,Florida,Asian or Pacific Islander,male,20-24 years,16481.0
2012,Florida,Asian or Pacific Islander,male,25-29 years,17780.0
2012,Florida,Asian or Pacific Islander,male,30-34 years,18417.0
2012,Florida,Asian or Pacific Islander,male,35-44 years,41011.0
2012,Florida,Asian or Pacific Islander,male,45-54 years,28427.0
2012,Florida,Asian or Pacific Islander,male,5-9 years,14579.0
2012,Florida,Asian or Pacific Islander,male,55-64 years,24099.0
2012,Florida,Asian or Pacific Islander,male,65-74 years,14319.0
2012,Florida,Asian or Pacific Islander,male,75-84 years,5133.0
2012,Florida,Asian or Pacific Islander,male,85+ years,1181.0
2012,Florida,Asian or Pacific Islander,male,< 5 years,13766.0
2012,Florida,Black or African American,female,10-14 years,112669.0
2012,Florida,Black or African American,female,15-19 years,124178.0
2012,Florida,Black or African American,female,20-24 years,146119.0
2012,Florida,Black or African American,female,25-29 years,122126.0
2012,Florida,Black or African American,female,30-34 years,115743.0
2012,Florida,Black or African American,female,35-44 years,212834.0
2012,Florida,Black or African American,female,45-54 years,217620.0
2012,Florida,Black or African American,female,5-9 years,117099.0
2012,Florida,Black or African American,female,55-64 years,169851.0
2012,Florida,Black or African American,female,65-74 years,95467.0
2012,Florida,Black or African American,female,75-84 years,50544.0
2012,Florida,Black or African American,female,85+ years,19743.0
2012,Florida,Black or African American,female,< 5 years,114912.0
2012,Florida,Black or African American,male,10-14 years,112331.0
2012,Florida,Black or African American,male,15-19 years,132221.0
2012,Florida,Black or African American,male,20-24 years,139953.0
2012,Florida,Black or African American,male,25-29 years,112675.0
2012,Florida,Black or African American,male,30-34 years,103206.0
2012,Florida,Black or African American,male,35-44 years,191005.0
